path,Fld Applictn,Abstract,File,Title,Start Date,Expected Total Amt.,Prgm Manager,Expires,Investigator,NSF Org,Sponsor,Type,Program Ref,Award Instr.,Award Number,NSF Program,Latest Amendment Date
dbfs:/data-mining/nsf-abstract/original/awd_1992_00/a9200280.txt,0106000 Materials Research  14 Condensed Matter Physics,"A variety of superlattices, multilayers and metastable solids will  be fabricated primarily by multi-source advanced sputter  deposition, and characteized by x-ray diffraction, transmission  electron microscopy and other techniques. The superlattices and  multilayers are designed to reveal finite-size effects and  dimensional crossover in magnetic and superconducting systems with  various correlation lengths. The realization and the origin of  magnetic surface anisotropy will be investigated. Paticular  attention will be paid toward perpendicular magnetization and its  probable connection with magnetostriction. In  superconductor/magnetic multilayers, experiments are proposed to  investigate the relationship between the effects on  superconductivity and the magnetic ordering and conductivity of the  magnetic layers. A number of metastable solid systems will be  studied in order to reveal new properties in structures  unattainable by conventional methods.",a9200280,"Superlattices, Multilayers, and Metastable Systems","July 1, 1992",$300000 (Estimated),H. Hollis Wickman  DMR DIVISION OF MATERIALS RESEARCH  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"February 28, 1995 (Estimated)",Chia-Ling Chien clc@pha.jhu.edu (Principal Investigator current),DMR,"Johns Hopkins University 3400 North Charles Street Baltimore, MD 212182695 301/338-8000",Award,"1761,9161,AMPP,",Continuing grant,9200280,1710 CONDENSED MATTER PHYSICS,"January 29, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201022.txt,0000099 Other Applications NEC  21 Mathematics,Professor Tong will work on several problems connected with  generalized Riemann-Roch Theorems. He will study generalizations  of the trace algebra of Beilinson and Schectman in higher  dimensions. The hope is to get a natural connection on  determinant bundles to give Grothendieck Riemann Roch formulas on  the level of forms.  This project falls into the general area of arithmetic  geometry - a subject that blends two of the oldest areas of  mathematics: number theory and geometry. This combination has  proved extraordinarily fruitful - having recently solved problems  that withstood generations. Among its many consequences are new  error correcting codes. Such codes are essential for both modern  computers (hard disks) and compact disks.,a9201022,Mathematical Sciences: Grothendieck Riemann-Roch on the Level of Forms,"July 1, 1992",$90000 (Estimated),Andrew G. Earnest  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"December 31, 1995 (Estimated)",Yue Lin L. Tong tong@math.purdue.edu (Principal Investigator current),DMS,Purdue Research Foundation,Award,"0000,OTHR,",Continuing grant,9201022,"1264 ALGEBRA,NUMBER THEORY,AND COM","March 24, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_09/a9209793.txt,0000099 Other Applications NEC  31 Computer Science & Engineering,"Numerical simulation is an important tool for predicting the  behavior of physical systems. Many powerful numerical simulation  programs exist today. However, using these programs to reliably  analyze a physical situation requires considerable human effort and  expertise to set up a simulation, determine whether the output makes  sense, and repeatedly run the simulation with different inputs until a  satisfactory result is achieved. Automating this process is not only  of considerable practical importance but will also significantly  advance basic AI research in reasoning about the physical world. This  project will address these problems of setup, analysis, quality  assurance, and feedback for numerical simulation.",a9209793,Robust Simulation of Physical Systems,"August 15, 1992",$69652 (Estimated),S. Kamal Abdali  CCR DIV OF COMPUTER-COMMUNICATIONS RESEARCH  CSE DIRECT FOR COMPUTER & INFO SCIE & ENGINR,"July 31, 1995 (Estimated)",Andrew Gelsey (Principal Investigator current),CCR,"Rutgers Univ New Brunswick ASB III, 3 Rutgers Plaza New Brunswick, NJ 08901 732/932-0150",Award,"2865,9264,",Standard Grant,9209793,"2865 NUMER, SYMBOL & GEOMETRIC COMP","August 10, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201627.txt,0308000 Industrial Technology  59 Engineering NEC,"This research will study the problem of scheduling a complex  job shop system under dynamic arrivals. This will include product  routings that may be reentrant flows. Machines may incur sequence-  dependent setup times. This is an important, but difficult problem  to solve. The research will provide analytical models as well as  heuristics for the simpler versions of the multi-machine problem  and, in particular, the bottleneck machines. These analytical  models will be used to provide a decision support system for shop  flow scheduling.  The ultimate goal is to develop efficient algorithms for the  more complicated and realistic problems by adopting the techniques  and properties developed for the simpler problem in a more  sophisticated or \"smart and lucky\" search algorithm. This problem  is inspired by actual industrial problems and will closely  collaborate with the personnel of a manufacturing job shop to test  the algorithms and systems in an industrial setting.",a9201627,Decision Support System for Dynamic Job Shop Scheduling,"July 1, 1992",$80000 (Estimated),"Pius J. Egbelu  DMI DIV OF DESIGN,MANUFAC & INDUSTRIAL INNOV ENG DIRECTORATE FOR ENGINEERING","December 31, 1994 (Estimated)",Chung-Yee Lee (Principal Investigator current),DMI,"University of Florida 219 Grinter Hall Gainesville, FL 32611 352/392-1582",Award,"9146,",Continuing grant,9201627,1465 PRODUCTION SYSTEMS,"March 31, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204551.txt,0000099 Other Applications NEC  42 Geological Sciences,"This award provides one-half the funding needed to acquire a  cryogenic magnetometer and to construct a magnetically shielded  room in which to operate it. The magnetometer will be installed and  operated in the Department of Geology and Geophysics at the  University of Utah. The University of Utah is committed to  providing the remaining funds necessary for this project.  The equipment will be used primarily in the research projects  of the Principal Investigator, which are aimed at explaining the  origins and meaning of rock magnetism. The high-sensitivity  magnetometer will make it possible to measure magnetic moments of  individual mineral particles in magnetized rocks and to study the  development of magnetic remanence in rocks under conditions that  mimic natural settings.",a9204551,Equipment for Rockmagnetic and Paleomagnetic Research: Squid Magnetometer and Shielded Room,"August 15, 1992",$96306 (Estimated),Daniel F. Weill  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"July 31, 1995 (Estimated)",Susan L. Halgedahl shalg@mines.utah.edu (Principal Investigator current),EAR,"University of Utah 1471 Federal Way Salt Lake City, UT 84102 801/581-7200",Award,"",Standard Grant,9204551,1580 INSTRUMENTATION & FACILITIES,"July 28, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_00/a9200982.txt,0000099 Other Applications NEC  31 Computer Science & Engineering,"Fundamental issues in large-grained parallel/distributed  symbolic mathematical computation shall be explored. The  overall goal is the effective parallelization of symbolic  algebra in a variety of parallel architectures. For this, a  version of the Maple system using C/Linda shall be employed as  will a small-grain parallel version of the SAC2 algebra  system. The final system and library shall be put in  distributable form for researchers interested in parallel  symbolic mathematical computation.",a9200982,Collaborative Research: Systems and Algorithms for Paralleland Distributed Symbolic Algebraic Computation,"August 1, 1992",$279877 (Estimated),S. Kamal Abdali  CCR DIV OF COMPUTER-COMMUNICATIONS RESEARCH  CSE DIRECT FOR COMPUTER & INFO SCIE & ENGINR,"July 31, 1996 (Estimated)",Bruce W. Char bchar@mcs.drexel.edu (Principal Investigator current),CCR,"Drexel University 32 and Chestnut Street Philadelphia, PA 19104 215/895-2000",Award,"2865,9216,HPCC,",Continuing grant,9200982,"2865 NUMER, SYMBOL & GEOMETRIC COMP","July 7, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_08/a9208666.txt,0000099 Other Applications NEC  21 Mathematics,Professor Korevaar will continue to apply previously  developed analytic and topological techniques to the geometric  structure of constant mean curvature surfaces. Further  applications will be made to the study of constant scalar  curvature metrics with conformality. resolving these  problems is expected to lead to a number of interesting  breakthroughs in classical surface theory where previously  applied methods were not always successful. Another problem  is to continue the manifold decomposition methods developed  via spectral theory of the Laplace operator to investigate  `shape' phenomena. The PI is also committed to training several  graduate students in this area of research.,a9208666,Mathematical Sciences: Mean Curvature Problems in Euclidean Space and Topics in Geometric Analysis,"December 1, 1992",$60000 (Estimated),James Glazebrook  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"May 31, 1997 (Estimated)",Nicholas J. Korevaar (Principal Investigator current),DMS,"University of Utah 1471 Federal Way Salt Lake City, UT 84102 801/581-7200",Award,"",Standard Grant,9208666,1265 GEOMETRIC ANALYSIS,"December 9, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205139.txt,0000099 Other Applications NEC  21 Mathematics,"This continuing investigation of geometric structures on  manifolds and discrete groups will concentrate on complex  hyperbolic geometry, spherical CR geometry, flat Lorentzian  geometry, conformal 3-dimensional geometry, and real projective  geometry. These geometries are intimately interrelated, yet each  displays its own characteristic personality. Direct constructions  of discrete groups by fundamental polyhedra (in the spirit of  Poincare) in geometries in which totally geodesic hypersurfaces  either do not exist or are not sufficiently flexible to build  fundamental polyhedra, have led to alternate notions of half-spaces  and hypersurfaces. The investigator has analyzed how such  hypersurfaces intersect and the possible combinatorial types for  polyhedra built from these objects. He applies this theory to the  geometry and topology of moduli spaces of geometric structures on  a manifold, these spaces being closely related to the better known  moduli space of representations of a manifold's fundamental group,  a structure profitably studied using gauge-theoretic techniques.  The prototype of such moduli spaces is Teichmueller space, and one  objective of this project is to see how the geometry of  Teichmueller space extends to these more general moduli spaces.  Despite the fact that we live in a 3-dimensional manifold, our  intuition quickly fails us as a guide to the truth or falsity of  fairly simple questions about their general geometric and  topological properties. Nor is it terribly helpful in telling us  where to look for answers. An elaborate theory has been developed  which is growing by leaps and bounds and has been far more  successful than raw intuition, one of the most surprising features  of the theory being the prominent role that a non-Euclidean  geometry, so-called hyperbolic geometry, occupies in this theory.  Other special geometric structures also have been exploited in  similar ways, somewhat as a scaffolding is used in constructing a  building: One asks a topological question about a manifold,  something intrinsically independent of geometry. One then imposes  a geometric structure, deduces properties that seem to depend upon  this geometric structure (and some of which, as intermediate steps,  actually do depend upon it), and finally in a sense kicks away the  scaffolding to reveal the desired answer to the original question.  By this I mean that one observes that one has deduced a result that  does not mention the geometric structure explicitly, and that one  then succeeds in showing that any other choice for the geometric  structure would have led to the same final result. This is only  one intriguing aspect of such research, for it is true that the  geometric structures involved have now attracted a considerable  amount of interest in their own right.",a9205139,Mathematical Sciences: Geometric Structures and Discrete Groups,"September 1, 1992",$121700 (Estimated),Ralph M. Krause  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"February 29, 1996 (Estimated)",William M. Goldman wmg@math.umd.edu (Principal Investigator current),DMS,"U of MD College Park 3112 Lee Building College Park, MD 207425141 301/405-6269",Award,"0000,9146,9178,9251,MANU,OTHR,SMET,",Continuing grant,9205139,1267 TOPOLOGY,"May 24, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203776.txt,0000099 Other Applications NEC  21 Mathematics,"This project continues mathematical research combining  general operator-theoretic functional analysis with differential  equations. Three overlapping areas will be treated in the work.  The first concerns nonlinear partial differential equations of  evolution which are of mixed type in the space variable. Initial  work will focus on a concrete example, the Kompaneetz Equation of  plasma physics. It can be written as an abstract Cauchy problem.  The first task is to determine properties of the resolvent; in  particular whether or not it has a dense range. The second area  involves semigroups of operators, particularly those whose  infinitesimal generators split into a linear and locally smooth  nonlinear part. The object is to determine conditions for a  globally defined semigroup of operators determining the solution  for all time and to bound the difference of any two solutions as  a function of time and the initial function norms. Finally, work  will be done on spin polarization Thomas-Fermi theory involving a  minimizing problem for pairs of functions. One main obstacle to  finding extrema is the functional involving the two unknowns is  not convex. By topological arguments, one can show that extrema  exist. The next step will be to find a method which will produce  the minima in a concrete fashion.  The project combines abstract mathematical concepts with  models of various phenomena in the physical world. Among the  goals of the research is one of fitting models into the proper  generalized structures and apply the existing theory. In this  way one gains insight into the models and, at times, discovers  hidden properties.",a9203776,Mathematical Sciences: Operator Theory and Differential Equations,"June 15, 1992",$40000 (Estimated),John V. Ryff  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"November 30, 1994 (Estimated)",Jerome A. Goldstein (Principal Investigator current),DMS,"La St U & A&M Coll 330 Thomas Boyd Hall Baton Rouge, LA 70803 225/578-3386",Award,"",Standard Grant,9203776,1261 CLASSICAL ANALYSIS,"June 19, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_00/a9200433.txt,0000099 Other Applications NEC  21 Mathematics,"This award supports research in geometric group theory.  The central theme is to consider a finitely generated group as  a geometric object through its Cayley graph. The principal  investigator will study (bi)-automatic groups and (bi)-combable  groups; isodiametric and isoperimetric inequalities; and free  group automorphisms.  A group is an algebraic object having a multiplication  defined on it. Groups can have an infinite number of elements  or a finite number of elements. In the case of infinite groups,  they are often studied by associating with them finite objects of  some type. In the case of this award, the central theme has been  to consider a finitely generated group as a geometric object  through its Cayley graph. This work has connections to several  areas of mathematics, as well as computer science.",a9200433,Mathematical Sciences: Geometric Group Theory,"July 1, 1992",$173450 (Estimated),Ann K. Boyle  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"December 31, 1996 (Estimated)",Stephen M. Gersten gersten@math.utah.edu (Principal Investigator current),DMS,"University of Utah 1471 Federal Way Salt Lake City, UT 84102 801/581-7200",Award,"0000,OTHR,",Continuing grant,9200433,"1264 ALGEBRA,NUMBER THEORY,AND COM","May 19, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204940.txt,0000099 Other Applications NEC  21 Mathematics,"The investigator intends to consider ramifications and  applications of a result he has recently proved, namely that a K-  theory can be defined for any triangulated category in such a way  that the K-theory of the bounded derived category of an abelian  category A agrees with the K-theory of A.  Although this project is highly algebraic, one motivation lies  in its potential for reducing geometric information to a subject  for calculation by perfecting one of the principal algebraic tools  used for this purpose. The nature of the geometric information  involved is the crux of the difficulty. While questions about  lengths, areas, angles, volumes, and so forth virtually cry out to  be reduced to calculations, it is far different with what are known  as topological properties of geometric objects. These are  properties such as connectedness (being all in one piece),  knottedness, having no holes, and so forth. All systematic study  of such properties, for example, how to tell whether two geometric  objects really differ in respect to one of these properties or are  only superficially different, or how to classify the variety of  differences that can occur, all these have only truly been  comprehended and mastered when they have been reduced to matters of  calculation. Algebraic K-theory has been developed into a major  tool for this purpose, and the interplay between the algebra and  the topology involved remains a fascinating subject.",a9204940,Mathematical Sciences: K-theory and Triangulated Categories,"August 15, 1992",$44100 (Estimated),Ralph M. Krause  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"July 31, 1995 (Estimated)",Amnon Neeman an3r@virginia.edu (Principal Investigator current),DMS,"University of Virginia Post Office Box 9003 Charlottesville, VA 229069003 804/924-0311",Award,"",Standard Grant,9204940,1267 TOPOLOGY,"August 12, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_00/a9200486.txt,0000912 Computer Science  0104000 Information Systems  31 Computer Science & Engineering  55 Engineering-Electrical,"This is a unique conference which brings together academic and  industrial researchers working in VLSI, architecture, CAD tools and  theory. It provides a forum for interaction between people from  different backgrounds, with different priorities and different  perspectives. Parallel sessions have been avoided to allow better  sharing of information about different research topics in VLSI.  The conference is designed to contribute to a better understanding  of the Nation's scientific and engineering research base.",a9200486,"1992 Brown/MIT Conference on Advanced Research in VLSI and Parallel Systems, March 25-27, 1992, Providence, Rhode Island","February 15, 1992",$11000 (Estimated),Robert B. Grafton  CCR DIV OF COMPUTER-COMMUNICATIONS RESEARCH  CSE DIRECT FOR COMPUTER & INFO SCIE & ENGINR,"July 31, 1992 (Estimated)",Charles E. Leiserson cel@mit.edu (Principal Investigator current),CCR,"MIT 77 Massachusetts Avenue Cambridge, MA 021394307 617/253-1000",Award,"4710,",Standard Grant,9200486,4710 DESIGN AUTOMATION PROGRAM,"February 6, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204521.txt,0000099 Other Applications NEC  21 Mathematics,"Statistics for spatial data has important application in  many sciences including astronomy, biology, earth, environmental,  atmospheric, oceanographic and elsewhere when spatial location is  important. Image algebra was developed to provide a common  mathematical environment for algorithm development for images.  Its operands can be identified readily within a spatial statisti-  cal context allowing the strengths of both technologies to be  combined. In principle, spatial statistics can be used to  analyze phenomena as patterns or objects; image algebraic  operations permit implementation of such analyses.  For recorded phenomena as complex as patterns or objects,  analysis depends on defining useful principles, in this case,  spatial statistical principles which treat the recorded obser-  vation as random examples of the underlying phenomena. For  example, in hazardous waste site characterization, efficient  sampling and inference about the size, pattern and nature of the  contamination can allow efficient planning for cleanup. The  particular spatial statistical methods to be developed and  implemented here are natural to use when the data are in the form  of images.",a9204521,Mathematical Sciences: Spatial Statistics with Image Algebra,"August 15, 1992",$96013 (Estimated),Sallie Keller-McNulty  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"January 31, 1996 (Estimated)",Noel A. Cressie (Principal Investigator current) Jennifer L. Davidson (Co-Principal Investigator current),DMS,"Iowa State University 2207 Pearson Hall, Room 15 Ames, IA 500112207 515/294-5225",Award,"0000,1269,9218,HPCC,OTHR,",Continuing grant,9204521,1269 STATISTICS,"April 14, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201450.txt,0000099 Other Applications NEC  31 Computer Science & Engineering,"CONCUR '92 represents the first conference on concurrency theory  to take place in the US since 1984 (an NSF-sponsored workshop at CMU).  At this time, there are major research groups in the field at MIT,  Stanford, CMU, NC State, Stony Brook, Bell Labs, Boulder, and a number  of other places in the US. CONCUR represents real opportunity since  '84 for these researchers to interact with each other, as well as  their European Community counterparts, in a conference-like setting.",a9201450,"Concur '92--Third International Conference on Concurrency Theory in Stony Brook, NY on August 24-27, 1992","January 15, 1992",$11660 (Estimated),Forbes D. Lewis  CCR DIV OF COMPUTER-COMMUNICATIONS RESEARCH  CSE DIRECT FOR COMPUTER & INFO SCIE & ENGINR,"December 31, 1992 (Estimated)",Scott A. Smolka sas@cs.sunysb.edu (Principal Investigator current),CCR,SUNY Stony Brook,Award,"",Standard Grant,9201450,2876 OPER SYSTEMS AND COMPILERS,"January 7, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_09/a9209339.txt,0308000 Industrial Technology  56 Engineering-Mechanical,"An experimental study is proposed to investigate the heat  transfer enhancement due to longitudinal vortices in plate-fin  channels of compact heat exchangers, generated by projections  punched out of base fin material. Smoke injection and liquid  crystal tracer particles would be used for flow and  temperature field visualizations. Local and overall heat  transfer coefficients and pressure drops would be obtained.  Results would be documented in the form of correlations for f  and Nu, that are developed on the basis of phenomenological  assessment of the flow field.",a9209339,Heat Transfer Enhancement by Vortex Generators in Compact Channels,"September 1, 1992",$99967 (Estimated),CTS DIV OF CHEMICAL AND TRANSPORT SYSTEMS  ENG DIRECTORATE FOR ENGINEERING,"August 31, 1997 (Estimated)",Raj M. Manglik Raj.Manglik@uc.edu (Principal Investigator current),CTS,"U of Cincinnati Mail Location 627 Cincinnati, OH 45221 513/556-6000",Award,"",Standard Grant,9209339,1406 THERMAL TRANSPORT & THERM PROC,"September 11, 1996"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206891.txt,0000099 Other Applications NEC  61 Life Science Biological,"The development of multicellular organisms is a complex process  whereby programmed changes in gene expression give rise to specific  changes in cellular physiology, morphology and behavior. Our long  term goals are to understand the control of gene expression and its  relationship to morphogenesis in the cellular slime mold  Dictyostelium discoidium. These studies have addressed the genetic  regulation and function of the discoidin lectins and have isolated  and characterized regulatory gene mutants affecting transcription,  demonstrated translational control, examined cAMP and folate  mediated down-regulation, and shown that discoidin is required for  normal cell morphology and cytoskeletal organization during  aggregation. The investigators now wish to a) determine the signal  transduction pathways responsible for down-regulation, b) examine  the mechanisms of translational control in drsA strains, c)  establish the relationship of discoidin to the cytoskeleton and d)  characterize the dynamic behavior of discoidinless mutants during  aggregation. They use a combination of molecular genetic,  biochemical and cell biological techniques to accomplish these  goals.",a9206891,Developmental Regulation of Dictyostelium,"October 1, 1992",$368875 (Estimated),Judith Plesset  IBN DIV OF INTEGRATIVE BIOLOGY AND NEUROSCIE BIO DIRECT FOR BIOLOGICAL SCIENCES,"March 31, 1997 (Estimated)",Stephen Alexander alexanderst@missouri.edu (Principal Investigator current),IBN,"U of Missouri Columbia Office of Sponsored Prgm Admin Columbia, MO 65211 573/882-7560",Award,"0000,OTHR,",Continuing grant,9206891,1118 PLANT & MICRO DEVELOP MECHANSM,"July 5, 1995"
dbfs:/data-mining/nsf-abstract/original/awd_1992_02/a9202456.txt,0000099 Other Applications NEC  13 Physics,"This action will provide request funds to cover  conference fees and living expenses for about 10 U.S.  scientists to participate in the Moriond workshop on Tests of  Fundamental Laws of Physics taking place in Les Arcs 1700,  France, January 25 - February 1, 1992.",a9202456,"Travel Support to the XIth Moriond Workshop on Tests of Fundamental Laws in Physics; Les Arcs, Savoie, France; January 25 - February 1, 1992","January 1, 1992",$7500 (Estimated),David Berley  PHY DIVISION OF PHYSICS  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"December 31, 1992 (Estimated)",Edward A. Hinds EHINDS@YALEVM (Principal Investigator current),PHY,"Yale University P.O. Box 208337 New Haven, CT 065208337 203/432-2460",Award,"",Standard Grant,9202456,1223 ELE PARTICLE COSMIC RAYS & OTH,"December 9, 1991"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206086.txt,0000099 Other Applications NEC  42 Geological Sciences,"The principal investigator will study the degree to which ductile  strain increases bulk diffusion rates in olivine. Experiments will  be performed in a Griggs apparatus, and the resulting samples will  be examined via electron microscopy and with the electron  microprobe. The results will be important to structural geologists,  geochemists, and metamorphic petrologists who deal with kinetics  and equilibrium in deformed rocks.",a9206086,An Experimental Study of the Rate of Cation Interdiffusion along Dislocations in Olivine: Contribution to Bulk Diffusion Rates,"July 15, 1992",$50000 (Estimated),Maryellen Cameron  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"December 31, 1993 (Estimated)",Eleanour Snow SNOW@ULTRIX.CSC.USF.EDU (Principal Investigator current),EAR,"U of South Florida 4202 Fowler Avenue Tampa, FL 336209951 813/974-5465",Award,"9222,",Standard Grant,9206086,1573 PETROLOGY AND GEOCHEMISTRY,"July 8, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203989.txt,0204000 Oceanography  42 Geological Sciences,"This two-year study will conduct a comprehensive investigation  of the Gorda plate seismicity since 1964, focusing on the larger  events that contribute significantly to the seismic strain rate.  Source mechanisms, depths, seismic movement and other details of  the rupture events will be determined using waveform inversion  techniques. Relocation of all events with mb >=5 will be used to  produce precise locations of the intraplate events that can be  compared to geological observations, such as GLORIA side-scan  imagery.",a9203989,Comprehensive Seismological Investigation of the Tectonic Deformation of the Gorda Plate,"June 1, 1992",$58557 (Estimated),Bilal U. Haq  OCE DIVISION OF OCEAN SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"November 30, 1993 (Estimated)",John L. Nabelek jnabelek@oce.orst.edu (Principal Investigator current),OCE,Oregon State University,Award,"",Continuing grant,9203989,1620 MARINE GEOLOGY AND GEOPHYSICS,"May 15, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203319.txt,0000099 Other Applications NEC  31 Computer Science & Engineering,"The goal of this work is to develop a set of techniques for  analyzing and re-structuring parallel programs for execution on  varying parallel computer architectures. These techniques will be  implemented as a toolkit offering programmers a variety of  transformations to parallelize algorithms for efficient execution on  MIMD machines. The programmer may choose to use all of the  capabilities of the toolkit to generate automatically the parallel  program or to use only some of the capabilities to aid in a  particular phase of the parallelization, such as reducing data  dependences or efficient partitioning. The plan is to integrate the  toolkit so that each tool may provide input to a subsequent stage, or  may present a graphical representation as guidance to a programmer.  This approach allows the tools and techniques to be applied in a  variety of settings, including design evaluation, source-to-source  transformation, and compilation.  The toolkit will integrate and extend component technologies  already under development. These component technologies are:  dependence analysis, clan-based graph parsing, performance  measurement and modeling, cost-based heuristics for grain selection  and parallel process construction, and parallel execution and  evaluation frameworks.",a9203319,Scalable Automatic Transformations for Parallelization of Software,"June 15, 1992",$335696 (Estimated),Anand R. Tripathi  CCR DIV OF COMPUTER-COMMUNICATIONS RESEARCH  CSE DIRECT FOR COMPUTER & INFO SCIE & ENGINR,"May 31, 1995 (Estimated)",Carolyn McCreary (Principal Investigator current),CCR,"Auburn University 202 Samford Hall Auburn, AL 36849 205/826-4000",Award,"9216,HPCC,",Continuing grant,9203319,2876 OPER SYSTEMS AND COMPILERS,"September 22, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_00/a9200519.txt,0000099 Other Applications NEC  61 Life Science Biological,"Calcium is recognized as a major intracellular modulator of  metabolic functions in all cells and important in developmental and  repair processes of neuronal cells. A major requirement for  investigation of the role of calcium in these situations is the  ability to monitor changes in intracellular calcium over the  several days to weeks required for the repair and growth process.  This project is designed to develop the methods to optically record  calcium fluorescence for periods of up to 2 weeks, simultaneously  monitoring cellular electrical properties. These studies will be  followed up with ultrastructural studies to determine the  intactness of the cell flowing long term fluorescent dye treatment  and electrophysiological studies. This project has the potential  for opening new methods for direct monitoring of long term  processes in cells and can be immediately used as probes for  various processes are developed.",a9200519,SGER: Development of a Long-Term Fluorescent Imaging and Recording System to Examine Neuronal Regeneration and Other Slow Processes,"March 15, 1992",$16400 (Estimated),IBN DIV OF INTEGRATIVE BIOLOGY AND NEUROSCIE BIO DIRECT FOR BIOLOGICAL SCIENCES,"April 30, 1993 (Estimated)",Felix Strumwasser (Principal Investigator current),IBN,"Marine Biological Lab 7 MBL St. Woods Hole, MA 025431015 508/548-3705",Award,"9237,",Standard Grant,9200519,1192 NEURONAL AND GLIAL MECHANISMS,"February 26, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204561.txt,0000099 Other Applications NEC  61 Life Science Biological,"The objective of this proposal is to gain an understanding of the  molecular mechanisms of lymphoid V(D)J recombination and DNA  double-strand break (DSB) repair. These two pathways share at least  one common factor, the SCID (severe combined immune deficiency)  gene product and probably share many others. In particular, we  intend to determine whether this overlap can be extended to the  murine wasted mutation, which confers onto affected animals a  severe immune deficiency and a sensitivity to ionizing radiation.  The high cancer rate associated with DNA repair defects suggests  that generalized DSB repair is also critical for many other  important biological processes including chromosome integrity and  stability, mutagenesis and carcinogenesis as well as lymphoid V(D)J  recombination. These two important biological pathways will be  characterized using 3 lines of experimentation: 1)Does the wasted  (wst) mutation affect the process of V(D)J recombination? 2)What  are the DNA repair defects associated with the wst and scid  mutations? 3)Do the scid and wst mutations affect homologous  and/or illegitimate (non-homologous) recombination?  %%%%  The ultimate goal of these studies will be to use the scid and wst  mutations as tools to understand the molecular mechanisms of  lymphoid gene rearrangement and DNA repair.",a9204561,V(D)J Recombination and DNA Double-Strand Break Repair,"August 1, 1992",$384962 (Estimated),MCB DIV OF MOLECULAR AND CELLULAR BIOSCIENCE BIO DIRECT FOR BIOLOGICAL SCIENCES,"January 31, 1996 (Estimated)",Eric A. Hendrickson Eric_Hendrickson@Brown.edu (Principal Investigator current),MCB,"Brown University 164 Angell Street Providence, RI 02912 401/863-2777",Award,"9183,BIOT,",Continuing grant,9204561,1116 EUKARYOTIC GENETICS,"March 17, 1994"
