path,Fld Applictn,Abstract,File,Title,Start Date,Expected Total Amt.,Prgm Manager,Expires,Investigator,NSF Org,Sponsor,Type,Program Ref,Award Instr.,Award Number,NSF Program,Latest Amendment Date
dbfs:/data-mining/nsf-abstract/original/awd_1992_08/a9208031.txt,0201000 Agriculture  45 Ecology,"This study addresses basic ecological processes that influence the  nature and diversity of tree regeneration during secondary forest  succession in low-elevation tropical forest. It is hypothesized  that seedling recruitment during succession is strongly dependent on  both resource availability and heterogeneity. Specifically, it is  suggested that changes in canopy and gap structure, as successional  forests age, increase both light availability and light  heterogeneity at ground level. It is expected that species richness  of the regeneration pool is enhanced by both overall light  availability and the diversity of light environments represented in  older, structurally heterogeneous stands. Seedling recruitment is  further enhanced by availability of patches of disturbed soil  associated with gaps or animal activity. This interdisciplinary  approach integrates ecosystem-level studies of the patterns of  tropical forest succession with detailed analyses of within-stand  processes producing those patterns and studies of physiological and  growth responses of representative species.   Changes in forest composition and structure with be documented in  the species richness of seedlings, and in within-stand environmental  heterogeneity in a chronosequence of secondary and old-growth  premontane rain forests of northeastern Costa Rica. Detailed  measurements of the spatial variation of light availability, soil  disturbance, and litter cover in selected forests will be performed  along this chronosequence. The influence of distance to seed  sources on propagule diversity will be assessed in these stands by  sampling soil seed stocks in the study sites and by comparing the  diversity of seedlings and saplings as a function of distance from  seed sources. Investigators will experimentally examine the effects  of resource availability and heterogeneity on seedling establishment  and growth by manipulating light availability and soil disturbance  in a series of 15-25 year old stands. Light will be manipulated by  creating large and small canopy gaps and removing understory shrubs  in a replicated single-factor (4 treatments) design in which we will  assess the effects on natural seedling recruitment and species  richness. Additional manipulative studies in gaps and closed-canopy  sites will examine the interactive effects of light and soil  disturbance on natural seedling recruitment and the germination and  survival of seeds of selected species.   Experimental and observational field data will be used to model the  effects of stand structure and light availability of seedling  abundance and diversity using a spatial, mechanistic, simulation  model of forest dynamics. To evaluate the role of species-specific  differences in canopy light transmission within secondary forest, a  comparative study of canopy structure and light transmission will be  conducted for five abundant canopy tree species in the stands. The  model will also simulate the effect of spatial heterogeneity on the  diversity of seedling regeneration, based on measured  ecophysiological and growth responses of selected species. Model  inputs will be based on field data from representative stands within  the chronosequence. This modelling effort will integrate measured  organismal responses in the context of stand-level changes in  resource availability in tropical forests. Project results will  contribute to basic ecological research on the maintenance of  biological diversity in moist tropical forests, with direct  applicability to studies of tropical forest restoration, secondary  forest management, and sustainable tropical forestry.",a9208031,Environmental Heterogeneity and Woody Species Diversity in Low-elevation Tropical Secondary Forests,"July 15, 1992",$812401 (Estimated),James K. Martin  DEB DIVISION OF ENVIRONMENTAL BIOLOGY  BIO DIRECT FOR BIOLOGICAL SCIENCES,"June 30, 1997 (Estimated)",Donald E. Stone nao@acpub.duke.edu (Principal Investigator current),DEB,"Duke University 327 North Building Durham, NC 277080077 919/684-3030",Award,"1128,9169,9198,EGCH,",Continuing grant,9208031,1181 ECOSYSTEM STUDIES,"April 21, 1995"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204533.txt,0000099 Other Applications NEC  21 Mathematics,"The principal investigators will continue work on various  areas of differential geometry including large time heat flow on  Riemannian manifolds and Teichmuller space. The work on heat flow  will use method from probability to attempt to describe the  relationship between heat diffusion and geometric quantities. One  of the investigators will also study discrete versions of some  problems in spectral theory. The research on Teichmuller theory  will focus on applications of the theory to dynamical systems.  The principal investigators will also attempt to develop a  Teichmuller theory for quadratic and polynomial-like maps.  This award will support research in the general area of  differential geometry and global analysis. Differential geometry  is the study of the relationship between the geometry of a space  and analytic concepts defined on the space. Global analysis is  the study of the overall geometric and topological properties of  a space by piecing together local information. Applications of  these areas of mathematics in other sciences include the  structure of complicated molecules, liquid-gas boundaries, and  the large scale structure of the universe.",a9204533,Mathematical Sciences: Problems in Geometric Analysis,"June 15, 1992",$480290 (Estimated),James Glazebrook  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"May 31, 1996 (Estimated)",Isaac Chavel (Principal Investigator current) Edgar A. Feldman (Co-Principal Investigator current) Jozef Dodziuk (Co-Principal Investigator current) Lisa R. Goldberg (Co-Principal Investigator current) Frederick P. Gardiner (Co-Principal Investigator current),DMS,"CUNY City College Convent Ave at 138th St New York, NY 10031 212/690-6741",Award,"0000,9263,OTHR,",Continuing grant,9204533,1265 GEOMETRIC ANALYSIS,"July 1, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203219.txt,0000099 Other Applications NEC  45 Ecology,The development of new molecular genetic and statistical  techniques provides the opportunity to identify the number and  genomic position of quantitative trait loci (QTL's) through  linkage associations of variable molecular markers. These new  techniques will be applied to a hybridization study of two  species of crickets in the genus Laupala: L.paranigra and  L.kohalaensis. These species posess an extremely simple  acoustical communication system. Phenotypic variation in female  phonotaxis will be associated to specific QTL's in a hybrid  backcross design. These results will be compared to those  obtained from another study on the male calling song in order to  test competing models of genetic architecture of character  covariation.,a9203219,PRF: The Molecular Genetics of Acoustical Communication in the Cricket Genus Laupala,"July 1, 1992",$69600 (Estimated),Scott Collins  DEB DIVISION OF ENVIRONMENTAL BIOLOGY  BIO DIRECT FOR BIOLOGICAL SCIENCES,"December 31, 1994 (Estimated)",Kerry L. Shaw (Principal Investigator current),DEB,Individual Award,Award,"1171,",Fellowship,9203219,1174 POPULATION BIOLOGY,"April 3, 1995"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206946.txt,0000099 Other Applications NEC  21 Mathematics,"Three faculty investigators and their graduate students are  involved in this project. Martin and Steel will work in set  theory. Steel, and Martin to some extent, will concentrate on  inner model theory and on strong forms of determinacy. Martin also  expects to complete his monograph on proofs of determinacy.  Moschovakis will work in the theory of algorithms and its  applications to the foundations of mathematical computer science.  Set theory lies at the foundation of all mathematics.  Important questions concern the axioms that underly all number  systems, algebra, geometry and analysis. Are certain axioms  necessary? Are they irrelevant in certain contexts? Particularly  significant in this regard is the so-called Axiom of Determinacy,  which can be framed as a statement that a certain two-person game  has a winning strategy for one player or the other. The game in  question involves constructing a set by having the two players  alternate in selecting members for it.",a9206946,Mathematical Sciences: Recursion Theory and Set Theory,"August 15, 1992",$397000 (Estimated),Ralph M. Krause  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"July 31, 1996 (Estimated)",Donald A. Martin (Principal Investigator current) John R. Steel (Co-Principal Investigator current) Yiannis N. Moschovakis (Co-Principal Investigator current),DMS,"U of Cal Los Angeles 10920 Wilshire Blvd. Los Angeles, CA 900241406 310/794-0102",Award,"0000,9218,HPCC,OTHR,",Continuing grant,9206946,1268 FOUNDATIONS,"July 12, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204097.txt,0000099 Other Applications NEC  21 Mathematics,"The principal investigator will continue his study of C-R  geometry and holomorphic maps. He will use methods from analysis  such as estimates for the d\"-operator as well as geometric  techniques including folliations determined by the Monge-Ampere  operator. In another direction, the principal investigator will  study iterations of polynomial maps in several complex variables.  He will continue his investigation of properties of Julia sets  and the ergodic properties of the maps.  This award will support research in the general area of  differential geometry and global analysis. Differential geometry  is the study of the relationship between the geometry of a space  and analytic concepts defined on the space. Global analysis is  the study of the overall geometric and topological properties of  a space by piecing together local information. Applications of  these areas of mathematics in other sciences include the  structure of complicated molecules, liquid-gas boundaries, and  the large scale structure of the universe.",a9204097,Mathematical Sciences: Problems in Complex Analysis,"June 1, 1992",$110000 (Estimated),James Glazebrook  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"May 31, 1996 (Estimated)",John E. Fornaess Fornaess@Math.LSA.UMICH.edu (Principal Investigator current),DMS,"University of Michigan 3003 S State St. RM 1062 Ann Arbor, MI 481091274 313/764-1817",Award,"",Standard Grant,9204097,1265 GEOMETRIC ANALYSIS,"May 15, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205567.txt,0000099 Other Applications NEC  42 Geological Sciences,"The Hanna and Carbon coal basins of south-central Wyoming  became structurally defined during the Laramide Orogeny. The Hanna  Basin is unique among depocenters of the Rocky Mountain foreland  (within the province of Laramide-style deformation) in its thick  sedimentary accumulation (Upper Cretaceous through lower Eocene,>  32,000 ft) relative to its to its short map dimensions (24x40 mi).  In comparison with other Wyoming foreland depressions, the Hanna  Basin provides an extreme case in terms of rates of basinal  subsidence, adjacent contemporaneous uplift, syntectonic  deposition, and intervening episodes of major basin-margin erosion.  However, temporal constraints on the depositional and structural  evolution of the Hanna/Carbon basins are rudimentary. Use of  vertebrate fossils linked to described sections of the Ferris and  Hanna formations will provide the first detailed determinations of  (1) relative age relationships within the thick sequence of  uppermost Cretaceous through lower Eocene strata, (2) rates of  deposition, and (3) timing and estimates of magnitude of basinal  and basin-margin reverse-faulting and adjacent uplift. A  temporally controlled series of interpretive geological  cross-sections, extending southward into the Hanna Basin from its  northerly, adjacent ranges, will be developed following completion  of surifical geological description allied with analysis of cobble  provenance. Additional important research components of the  Hanna/Carbon basin project include (1) paleogeographic and  biostratigraphic interpretations of ubiquitous shark teeth  collected from Paleocene fluvial sections of the Hanna Formation,  and (2) description and interpretation of vertebrate faunal changes  across the Mesozoic-Cenozoic boundary. Knowledge derived from  various elements of the project will allow, for the first time,  quantitative comparisons of the greater Hanna Basin's evolution  with other, better understood, Rocky Mountain foreland basins.",a9205567,Application of Latest Cretaceous-Paleogene Fossil Vertebrates from South-Central Wyoming to Study of Laramide Evolution of the Rocky Mountains,"July 1, 1992",$106028 (Estimated),Joanne Bourgeois  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"December 31, 1994 (Estimated)",Jason A. Lillegraven (Principal Investigator current),EAR,"University of Wyoming Box 3434 Univ Station Laramie, WY 820713434 307/766-1121",Award,"",Continuing grant,9205567,1571 GEOLOGY & PALEONTOLOGY,"April 2, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_00/a9200723.txt,"0106000 Materials Research  15 Metals, Ceramics & Electronic Materials","This research deals with the fundamental aspects of initial film  formation mechanisms from a bare semiconductor surface to a  complete thin film under energetic process conditions involving ion  beams and plasmas. The key feature of the project is the use of  in-situ spectroscopic ellipsometry operated during the film  formation process which enables the measurement of nucleation  pathways, substrate damage and film properties. The effects of  many process parameters can be determined with an economy of  experiments and the correlation of process variations on film  formation kinetics and resulting film properties can be made in a  direct way. A novel immersion ellipsometric technique will be used  to access dielectric-film interface optical properties. Relevant  and well known electronic materials are chosen for the study: Si,  Ge, InP and GaAs substrates with grown and deposited oxides and  nitrides. In this way, general and meaningful fundamental  materials science relationships will be uncovered and models for  film formation developed.  %%%  This research embodies in-situ materials diagnostics during process  study of film formation on semiconductor substrates under energetic  process conditions. The objective is to elucidate the film  formation mechanisms from the nucleation stage forward and to  correlate film formation with electronics properties. In this way  an understanding of important processes for technologically  relevant materials will be obtained.",a9200723,Thin Films Growth and Deposition Studies under Energetic Conditions: Ion Beams and Electron Cyclotron Resonance Plasmas,"September 1, 1992",$225000 (Estimated),LaVerne D. Hess  DMR DIVISION OF MATERIALS RESEARCH  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"February 29, 1996 (Estimated)",Eugene A. Irene GENE_IRENE@UNC.EDU (Principal Investigator current),DMR,"U of NC Chapel Hill 300 Bynum Hall Chapel Hill, NC 27514 919/962-5625",Award,"9161,9295,AMPP,",Continuing grant,9200723,"1715 METALS, CERAMICS, & ELEC MATRS","May 17, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_05/a9205931.txt,0204000 Oceanography  43 Biological Oceanography,"Rates of larval settlement may be a major determinant of  subsequent year-class size for many benthic invertebrates. However  it is often difficult to elucidate the relative importance of  pre- and post-settlement processes to spatial and temporal  variability in recruitment. The American lobster, Homarus  americanus, recruits from a pelagic postlarva to shelter-  providing benthic substrata, but little is understood about the  regulating factors or the consequences of this process. This  project will examine the linkage from late pelagic to early benthic  phase along the central coast of Maine, where shallow subtidal  cobble provides prime recruitment habitat. Previous studies  from 1989-1991 suggest that lobster recruitment at some sites may  be limited by larval supply, whereas others may be limited by the  availability of suitable habitat. This study will utilize an  experimental approach at two different sites that consistently  represents the extremes in recruitment density despite apparent  similarities of the habitats. At these sites habitat manipulations  and postlarval seeding experiments will test the influence of  postlarval supply, habitat quality, and density-dependent processes  on benthic recruitment. Hydrographic data will be collected to  examine possible differences in stratification as well as absolute  temperature structure that may influence postlarval diving  behavior.",a9205931,Pelagic to Benthic Coupling of Recruitment in the American Lobster (Homarus americanus),"May 1, 1992",$42918 (Estimated),OCE DIVISION OF OCEAN SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"September 1, 1992 (Estimated)",Richard A. Wahle (Principal Investigator current),OCE,"Brown University 164 Angell Street Providence, RI 02912 401/863-2777",Award,"",Standard Grant,9205931,1650 BIOLOGICAL OCEANOGRAPHY,"April 9, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_02/a9202981.txt,0106000 Materials Research  16 Solid State Chem and Polymers,"This composite project involves the collaboration of three  departments in two separate universities. Novel conducting  polymers that will be suitable for the optoelectronics industry  will be studied, and will include the synthesis of new  organosilicon polymers based on the incorporation of heteroelements  into the carbon backbone structure of the polymers and their  characterization by a variety of different techniques. Processing  methods that will yield homogeneous thin films, coatings, and  fibers of these polymers, that will be suitable for optical devices  such as optical modulators and switches or electroluminescing (EL)  devices will also be explored. Some of these new polymers will  attract considerable scientific interest in the physics and  chemistry communities by providing stable processible degenerate  ground state polymers supporting charged solitons or EL systems,  for which nongeminate decay processes will be studied in detail.  This project is being supported jointly by the Division of  Materials Research, and the Division of Electrical and  Communications Systems.",a9202981,Novel Optically Nonlinear and Luminescent Conjugated Polymers,"September 1, 1992",$304700 (Estimated),David L. Nelson  DMR DIVISION OF MATERIALS RESEARCH  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"August 31, 1996 (Estimated)",Joseph Shinar shinar@ameslab.gov (Principal Investigator current) Thomas J. Barton (Co-Principal Investigator current),DMR,"Iowa State University 2207 Pearson Hall, Room 15 Ames, IA 500112207 515/294-5225",Award,"1762,9161,9162,9295,AMPP,",Continuing grant,9202981,1773 POLYMERS,"May 24, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_09/a9209385.txt,0000099 Other Applications NEC  42 Geological Sciences,"The PI's long term goal is to study fault activity in southern  California using geodetic data. The first step is to determine  a velocity model for southern California. The three geodetic data  types which she plans to use are very long baseline interferometry  (VLBI), the Global Positioning System (GPS), and electronic  distance measurements (EDM). The second step is to convert these  surface measurements to infer slip on known faults in southern  California. Faults contribute differently to the measured surface  velocity depending on their slip rate and geometry. She has worked  with GPS data and VLBI solutions since 1988. She will visit and  work at the U.S. Geological Survey in Menlo Park where EDM data  collection in California was directed.",a9209385,"CAA: Determination of Slip on Faults in California Using VLBI, GPS, and EDM Measurements","January 1, 1993",$18638 (Estimated),Michael A. Mayhew  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"December 31, 1994 (Estimated)",Kristine Larson kristine.larson@colorado.edu (Principal Investigator current),EAR,"U of Colorado Boulder 3100 Marine Street, Room 481 Boulder, CO 803090572 303/492-6221",Award,"9222,",Standard Grant,9209385,1574 GEOPHYSICS,"September 8, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201711.txt,0000099 Other Applications NEC  45 Ecology,"An ideal species to use for examination of the evolution of  cooperation among unrelated individuals has recently been found -  a social insect that occurs in discrete populations, one of which  contains cooperative and the other non-cooperative, aggressive  individuals. The Principal Investigator plans to exploit the  existence of these two social morphs to perform the first  experiments directly testing many of the fundamental precepts of a  group-selection hypothesis of the evolution od cooperation. The  behavioral experiments outlined in this proposal also provide the  first empirical investigation of whether \"group level punishment\"  of cheaters exist. In addition, the P.I. will attempt a molecular  genetic analysis of cooperative and non-cooperative morphs to  examine whether one morph is \"invading the other. Given the  crucial role social insects have played in the development  of kin selection theory and its eventual transfer to studies of  primate and other social systems, insights generated from this  study testing group selection in the evolution of social insect  behavior can be expected to be transferable to other social  systems.",a9201711,PRF: The Evolution of Cooperation among Unrelated Individuals,"August 1, 1992",$69600 (Estimated),John A. Byers  IBN DIV OF INTEGRATIVE BIOLOGY AND NEUROSCIE BIO DIRECT FOR BIOLOGICAL SCIENCES,"January 31, 1995 (Estimated)",Lee Alan Dugatkin (Principal Investigator current),IBN,Individual Award,Award,"",Fellowship,9201711,1160 ANIMAL BEHAVIOR,"June 23, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_01/a9201406.txt,0304010 Earthquake  42 Geological Sciences,"This grant provides partial support for travel of 20 scientists  to a conference on Great Subduction Zone Earthquakes to be held  September 1992 in Fairbanks, Alaska. The focus of the conference  will be on the Shumagin Gap, a zone along the Aleutian Islands  chain in southwest Alaska that has been designated by the  International Association for Seismology and Physics of the  Earth's Interior as a test site for international collaboration  on earthquake prediction research. This research is a component  of the National Earthquake Hazard Reduction Program.",a9201406,A Conference on Great Subduction Earthquakes (Wadati Conference),"July 1, 1992",$32000 (Estimated),James H. Whitcomb  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"June 30, 1993 (Estimated)",Max Wyss max@giseis.alaska.edu (Principal Investigator current) John N. Davies (Co-Principal Investigator current) Douglas H. Christensen (Co-Principal Investigator current),EAR,"U of Alaska Fairbanks 109 ASC Fairbanks, AK 99775 907/474-7314",Award,"1574,",Standard Grant,9201406,1574 GEOPHYSICS,"September 8, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204555.txt,0203000 Health  81 Anthropology,"This project involves four comparative case studies of illness  beliefs. The researchers will study how local groups  conceptualize a range of \"traditional\" illnesses in Guatemala,  Mexico, among Mexican-Americans in Texas, and Puerto Ricans in  Connecticut. Using a model of cultural consensus to compare  beliefs within and between sites, the project will advance our  theoretical and methodological understanding of how local groups  share \"folk\" knowledge of illness.   This research is important because the Hispanic segment of US  society is growing faster than any other group. Increased  understanding of folk knowledge and beliefs about disease will be  useful to health care providers. The project will also  contribute to our general understanding of how knowledge is  shared in small groups.",a9204555,Study of Intra and Inter-Cultural Variation in Beliefs with a Focus on Folk Illness,"July 15, 1992",$232054 (Estimated),"Stuart Plattner  BCS DIVISION OF BEHAVIORAL AND COGNITIVE SCI SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","December 31, 1996 (Estimated)",Susan C. Weller sweller@utmb.edu (Principal Investigator current),BCS,"U of Texas Med Branch Gal 301 University Boulevard Galveston, TX 775550136 409/761-1011",Award,"0000,OTHR,",Continuing grant,9204555,1390 CULTURAL ANTHROPOLOGY,"May 31, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_07/a9207713.txt,0000099 Other Applications NEC  21 Mathematics,"Work supported by this award will focus on several aspects  of the behavior of solutions to nonlinear differential equations.  The first part of the project will be concerned with solutions of  the porous medium equation in more than one space dimension. The  Graveleau solution of this equation is a solution of a radially  symmetric equation which is generated by an orbit of a related  first order system of ordinary differential equations. Solutions  of this type tend to a power of the radius; this power is often  referred to as the anomalous exponent. The phenomenon occurs in  many other examples as well. Recent work suggests methods for  calculating the precise value of the exponent. Knowledge of this  value measures the Holder continuity of solutions.  A second line of research concerns the stabilization in  higher space dimensions for porous medium flow with reaction.  Specifically, work will be done to classify positive and negative  solutions to the equation with a cubic forcing term. Information  about these solutions is expected to play an important role in  the studies of the general case.  Continuing work is also being carried out on superconducting  quantum interference devices which are used in many applications  as a sensitive detector of magnetic fields. It consists of two  coupled Josephson point junctions with a constant bias current.  The dynamics are described by a pair of ordinary differential  equations. In analyzing the system one is led to a Hill equation  with three simple eigenvalues and all the rest double. In order  to understand the stability of solutions it is necessary to  understand how the double eigenvalues behave under perturbation.  Work is being done in seeking alternative expressions for the  eigenvalues which may shed more light on solution behavior.",a9207713,Mathematical Sciences: Studies in Nonlinear Analysis,"June 15, 1992",$145000 (Estimated),John V. Ryff  DMS DIVISION OF MATHEMATICAL SCIENCES  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"November 30, 1995 (Estimated)",Donald Aronson don@math.umn.edu (Principal Investigator current),DMS,"U of Minnesota-Twin Cities 450 University Gateway Minneapolis, MN 554151226 612/625-5000",Award,"0000,OTHR,",Continuing grant,9207713,1261 CLASSICAL ANALYSIS,"November 29, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_02/a9202587.txt,"0106000 Materials Research  15 Metals, Ceramics & Electronic Materials","A fundamental investigation of reflection electron energy  loss spectroscopy in conjunction with epitaxial growth will  be conducted. In situ measurement of core loss ionization  and electron energy loss fine structure will be performed  during thin film growth by molecular beam epitaxy. These  measurements will enable investigation of surface dynamical  phenomena during growth, such as surface segregation and  relaxation of local order in films at the monolayer level.  Of particular interest are the relation etween cation-anion  flux ration, surface composition and surface reconstruction  for group III-V semiconductor surfaces, and relaxation of  local order at group IV(e.g., Si, Ge, Sn) alloy surfaces.  Development of a data-parallel ultrahigh vacuum  spectrometer will enable increases in data acquisition  speed by approximatel;y 2-3 orders of magnitude.  %%%  This research will investigate a new method for  compositional and stuctural analysis of thin films during  the actual growth process. Potential benefits include the  ability to achieve atomic level control over thin film  composition, and semiconductor materials with novel  properties and performance for use in advanced electronic  and photonic devices and integrated circuits.",a9202587,Reflection High Energy Electron Spectroscopy during Epitaxial Growth,"August 15, 1992",$459100 (Estimated),LaVerne D. Hess  DMR DIVISION OF MATERIALS RESEARCH  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"December 31, 1995 (Estimated)",Harry A. Atwater haa@daedalus.caltech.edu (Principal Investigator current) Channing C. Ahn (Co-Principal Investigator current) Frank J. Grunthaner (Co-Principal Investigator current),DMR,"California Inst of Tech 1201 E California Blvd Pasadena, CA 911250001 818/795-4571",Award,"1775,9162,9178,9251,9295,AMPP,SMET,",Continuing grant,9202587,"1715 METALS, CERAMICS, & ELEC MATRS","June 30, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_03/a9203921.txt,0000099 Other Applications NEC  20 Mathematics,"This Science in Developing Countries award will  support travel by U.S., Caribbean, and Latin  American participants to a Workshop/Conference  on Semigroups of Operators and Applications, to  be held in Curacao, Netherlands Antilles,  August 5-14, 1992. The Workshop/Conference is  sponsored by the Caribbean Mathematics  Foundation, with funding from the University of  the Netherlands Antilles and from the European  Communities. The organizer is Jorge Martinez  of the University of Florida.   The Workshop/Conference will bring together  speakers and participants from countries in the  Caribbean and Latin America. Jerome Goldstein  of Tulane and Louisiana State Universities and  Gisele Rieder of Louisiana State University  will be the principal lecturers. The  international gains from this  Workshop/Conference will include topical  information addressed to regional needs and  knowledge gaps, publication of papers  presented, and contacts for future research  collaboration between mathematicians from  developed countries and those from developing  countries.",a9203921,"Workshop/Conference on Semigroups of Operators and Applications; Curacao, Netherlands Antilles; August 5-14, 1992","July 1, 1992",$5000 (Estimated),"Beverly Diaz  INT Office of Internatl Science &Engineering SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","December 31, 1992 (Estimated)",Jorge Martinez martinez@math.ufl.edu (Principal Investigator current),INT,"University of Florida 219 Grinter Hall Gainesville, FL 32611 352/392-1582",Award,"1266,",Standard Grant,9203921,"5926 LATIN AMERICA, SDC","July 15, 1992"
dbfs:/data-mining/nsf-abstract/original/awd_1992_06/a9206545.txt,0304010 Earthquake  42 Geological Sciences,"This research is to analyze a wealth of data from a successful  seismic expedition to one of the largest, but least understood  features of the earth, the Tibetan Plateau. This large, high and  actively seismic area is a result of the collision of the Indian  continent with Eurasia. Eleven broad-band PASSCAL stations were  deployed in the Summer of 1991 for 12 months along a north-south  road across the Tibetan Plateau from Llasa to Golmud. In spite  of daunting logistical and physical difficulties, the PIs', in  cooperation with Chinese scientists, are successfully operating  the array and have in the first few months, begun the production  of an historical data set. Several new analysis techniques  including receiver function analysis, surface-wave analysis, and  refraction analysis will be applied to the data which will be  available to all scientists through the IRIS Data Center. This  research is a component of the National Earthquake Hazard  Reduction Program.",a9206545,Collaborative Research - Lithospheric Structure of the Tibetan Plateau,"September 1, 1992",$131542 (Estimated),James H. Whitcomb  EAR DIVISION OF EARTH SCIENCES  GEO DIRECTORATE FOR GEOSCIENCES,"August 31, 1995 (Estimated)",Francis T. Wu wu@sunquakes.geol.binghamton.edu (Principal Investigator current),EAR,"SUNY Binghamton Vestal Parkway East Binghamton, NY 13901 607/777-2000",Award,"1574,",Continuing grant,9206545,1574 GEOPHYSICS,"July 6, 1993"
dbfs:/data-mining/nsf-abstract/original/awd_1992_02/a9202988.txt,0106000 Materials Research  16 Solid State Chem and Polymers,"New recent work has demonstrated that electric fields can be used  to produce phase-separated polymer alloys with unique morphologies.  Film casting in electric fields has allowed the production of  samples containing spherical minor phases with controlled  dimensions, spherical minor phases that form \"pearl chains\" across  the sample, ellipsoidal minor phases that form chains across the  sample, columnlike minor phases across the sample, and unique  morphologies in mixtures of block copolymers with homopolymers.  This work will be extended using anisotropic samples which are  expected to have anisotropic mechanical properties and dielectric  constants, for example, when the ordered minor phases are made of  conducting polymers, the dielectric constant in the direction of  orientation of the minor phases is expected to be exceptionally  high. When the columnlike phases are made of conducting polymers,  the samples should exhibit conductivity in only one direction.   The electrical characteristics of these composites are of  particular interest since it is these properties and the ability to  modulate them that lies at the heart of imaging, marking, and  display technologies.",a9202988,Electric Field Effects on Polymer Alloys,"August 15, 1992",$480000 (Estimated),David L. Nelson  DMR DIVISION OF MATERIALS RESEARCH  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"January 31, 1998 (Estimated)",Sonja Krause krauss@rpi.edu (Principal Investigator current) Gary E. Wnek (Co-Principal Investigator former),DMR,"Rensselaer Polytech Inst 110 8th Street Troy, NY 121803522 518/276-6000",Award,"0000,1773,9146,9161,9295,MANU,OTHR,",Continuing grant,9202988,1773 POLYMERS,"March 6, 1997"
dbfs:/data-mining/nsf-abstract/original/awd_1992_04/a9204581.txt,0106000 Materials Research  14 Condensed Matter Physics,"They should study how spatially varying potentials affect the  states of interacting quantum and classical systems. Experiments  will be performed on superconducting arrays, semiconductor  heterojunctions, density-wave systems and high-field  superconductors.",a9204581,Experimental Studies of Metal-Insulator Transitions and Superconductivity,"June 15, 1992",$330000 (Estimated),H. Hollis Wickman  DMR DIVISION OF MATERIALS RESEARCH  MPS DIRECT FOR MATHEMATICAL & PHYSICAL SCIEN,"November 30, 1995 (Estimated)",Paul M. Chaikin chaikin@pupgg.princeton.edu (Principal Investigator current),DMR,Princeton University,Award,"1761,1764,9161,AMPP,",Continuing grant,9204581,1710 CONDENSED MATTER PHYSICS,"June 4, 1994"
dbfs:/data-mining/nsf-abstract/original/awd_1992_09/a9209508.txt,0105000 Manpower & Training  0111000 Science Policy  92 Science Policy,"",a9209508,Summer Institute in Japan for U.S. Graduate Students in Science and Engineering,"June 15, 1992",$0 (Estimated),"Janice Cassidy  INT Office of Internatl Science &Engineering SBE DIRECT FOR SOCIAL, BEHAV & ECONOMIC SCIE","September 15, 1992 (Estimated)",Brett J. Pokines (Principal Investigator current),INT,Travel Award,Award,"",Standard Grant,9209508,5959 JAPAN INITIATIVE PROGRAM,"June 10, 1992"
